"","date","hour","crime","long","lat"
"185287","2020-10-17","10:00:00","ROBO A REPARTIDOR C.V.",-99.21852,19.35971
"185301","2020-10-17","20:00:00","ROBO A NEGOCIO C.V.",-99.16319,19.36042
"185334","2020-10-17","13:30:00","ROBO A CUENTAHABIENTE C.V.",-99.20379,19.36639
"185343","2020-10-17","16:30:00","ROBO A TRANSEUNTE C.V.",-99.21272,19.38874
"185367","2020-10-18","07:30:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.14097,19.38218
"185372","2020-10-18","17:39:00","LESIONES POR ARMA DE FUEGO",-99.21311,19.37772
"185380","2020-10-18","17:40:00","ROBO A TRANSEUNTE C.V.",-99.22273,19.38274
"185394","2020-10-18","10:00:00","ROBO A TRANSEUNTE S.V.",-99.26222,19.32539
"185396","2020-10-18","11:30:00","ROBO A TRANSEUNTE S.V.",-99.20429,19.33924
"185405","2020-10-18","04:00:00","VIOLACION",-99.2514647421378,19.3574233675347
"185422","2020-10-19","09:50:00","ROBO DE VEHICULO AUTOMOTOR C.V.",-99.23564,19.33407
"185432","2020-10-19","17:10:00","ROBO A TRANSEUNTE S.V.",-99.23301,19.36694
"185447","2020-10-19","21:45:00","ROBO A REPARTIDOR C.V.",-99.20357,19.37711
"185459","2020-10-19","21:30:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.14175,19.4021
"185461","2020-10-19","13:30:00","ROBO A TRANSEUNTE C.V.",-99.15544,19.40213
"185464","2020-10-19","20:00:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.14959,19.3626
"185477","2020-10-19","17:00:00","ROBO A TRANSEUNTE C.V.",-99.19894,19.39576
"185484","2020-10-19","14:00:00","ROBO A REPARTIDOR C.V.",-99.24876,19.35775
"185486","2020-10-19","22:15:00","ROBO A REPARTIDOR C.V.",-99.20713,19.37775
"185490","2020-10-19","12:00:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.20762,19.39925
"185500","2020-10-19",NA,"VIOLACION",-99.1517664497204,19.4023487271899
"185502","2020-10-20","00:45:00","ROBO A TRANSEUNTE C.V.",-99.19375,19.35824
"185512","2020-10-20","08:00:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.14749,19.37916
"185515","2020-10-20","11:20:00","ROBO A BORDO DE METRO S.V.",-99.16493,19.37068
"185519","2020-10-20","14:15:00","ROBO A CUENTAHABIENTE C.V.",-99.14295,19.36788
"185526","2020-10-20","16:30:00","ROBO A TRANSEUNTE C.V.",-99.21096,19.38102
"185535","2020-10-20","19:15:00","ROBO A TRANSEUNTE C.V.",-99.13991,19.37962
"185540","2020-10-20","21:00:00","ROBO A TRANSEUNTE C.V.",-99.15737,19.37666
"185551","2020-10-20","05:15:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.25806,19.34279
"185571","2020-10-20","13:45:00","ROBO A TRANSEUNTE S.V.",-99.22398,19.33706
"185607","2020-10-21","11:45:00","ROBO A TRANSEUNTE C.V.",-99.19233,19.36395
"185618","2020-10-21","13:32:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.18735,19.38857
"185622","2020-10-21","18:42:00","ROBO A TRANSEUNTE C.V.",-99.14994,19.39185
"185640","2020-10-21","17:15:00","ROBO A NEGOCIO C.V.",-99.15965,19.36082
"185646","2020-10-21","05:00:00","ROBO A TRANSEUNTE S.V.",-99.16929,19.39557
"185647","2020-10-21","15:56:00","ROBO A CUENTAHABIENTE C.V.",-99.16824,19.36691
"185661","2020-10-21","22:30:00","ROBO A NEGOCIO C.V.",-99.28291,19.32535
"185666","2020-10-21","22:15:00","ROBO A TRANSEUNTE C.V.",-99.19111,19.38519
"185667","2020-10-21","15:30:00","ROBO A CUENTAHABIENTE C.V.",-99.26426,19.36696
"185673","2020-10-21","14:00:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.22613,19.35969
"185675","2020-10-21","10:30:00","ROBO A BORDO DE METRO S.V.",-99.17544,19.35409
"185684","2020-10-21","16:30:00","ROBO A TRANSEUNTE C.V.",-99.2349,19.38333
"185686","2020-10-21","18:15:00","ROBO A TRANSEUNTE S.V.",-99.14058,19.37498
"185691","2020-10-22","06:30:00","ROBO A TRANSEUNTE C.V.",-99.25171,19.35964
"185709","2020-10-22","13:13:00","ROBO A TRANSEUNTE C.V.",-99.14427,19.36495
"185714","2020-10-22","14:50:00","ROBO A TRANSEUNTE S.V.",-99.14513,19.40288
"185717","2020-10-22","07:33:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.26557,19.37254
"185725","2020-10-22","18:30:00","ROBO A TRANSEUNTE C.V.",-99.22515,19.3379
"185727","2020-10-22","18:50:00","LESIONES POR ARMA DE FUEGO",-99.20237,19.31526
"185730","2020-10-22","19:35:00","ROBO A TRANSEUNTE C.V.",-99.24962,19.362
"185734","2020-10-22","21:45:00","ROBO A NEGOCIO C.V.",-99.19947,19.37266
"185755","2020-10-22","05:30:00","ROBO A BORDO DE METRO S.V.",-99.15844,19.3706
"185796","2020-10-23","09:45:00","ROBO A TRANSEUNTE C.V.",-99.29381,19.3184
"185799","2020-10-23","10:30:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.2694,19.32702
"185808","2020-10-23","11:58:00","ROBO A TRANSEUNTE C.V.",-99.1368,19.37516
"185809","2020-10-23","13:28:00","LESIONES POR ARMA DE FUEGO",-99.21245,19.37823
"185812","2020-10-23","13:40:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.20543,19.33247
"185815","2020-10-23","13:30:00","ROBO A TRANSEUNTE S.V.",-99.13783,19.36724
"185817","2020-10-23","09:00:00","ROBO A BORDO DE MICROBUS S.V.",-99.19574,19.35772
"185823","2020-10-23","21:30:00","ROBO A TRANSEUNTE C.V.",-99.20169,19.39493
"185828","2020-10-23","03:30:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.20499,19.33303
"185833","2020-10-23","11:30:00","ROBO A BORDO DE MICROBUS C.V.",-99.23523,19.3834
"185834","2020-10-23","13:00:00","ROBO A REPARTIDOR C.V.",-99.21331,19.3821
"185851","2020-10-23","15:30:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.14492,19.37062
"185853","2020-10-23","10:00:00","ROBO A REPARTIDOR C.V.",-99.20287,19.37695
"185856","2020-10-23","05:30:00","ROBO A TRANSEUNTE S.V.",-99.15872,19.37064
"185857","2020-10-23","14:00:00","ROBO DE VEHICULO AUTOMOTOR C.V.",-99.18476,19.36799
"185858","2020-10-23","07:10:00","ROBO A BORDO DE METRO S.V.",-99.18299,19.3747
"185873","2020-10-24","14:15:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.17892,19.37143
"185878","2020-10-24","07:00:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.19937,19.3868
"185880","2020-10-24","07:50:00","ROBO DE VEHICULO AUTOMOTOR C.V.",-99.13894,19.39888
"185900","2020-10-24","08:30:00","HOMICIDIO DOLOSO",-99.21433,19.38428
"185902","2020-10-24","21:40:00","ROBO A TRANSEUNTE C.V.",-99.15082,19.36942
"185913","2020-10-24","22:00:00","ROBO A TRANSEUNTE C.V.",-99.18326,19.38943
"185914","2020-10-24","18:30:00","ROBO A TRANSEUNTE C.V.",-99.15528,19.37631
"185931","2020-10-24","10:40:00","ROBO A TRANSEUNTE C.V.",-99.25491,19.32809
"185932","2020-10-24","11:20:00","ROBO A REPARTIDOR C.V.",-99.23876,19.36667
"185937","2020-10-24","08:50:00","VIOLACION",-99.2010429210059,19.3967296688157
"185952","2020-10-25","03:55:00","ROBO A TRANSEUNTE S.V.",-99.13841,19.39238
"185955","2020-10-25","07:30:00","ROBO A TRANSEUNTE C.V.",-99.19452,19.35511
"185958","2020-10-25","11:30:00","ROBO A CASA HABITACI'ON C.V.",-99.20015,19.36523
"185960","2020-10-25","05:30:00","ROBO DE VEHICULO AUTOMOTOR C.V.",-99.19605,19.39285
"185988","2020-10-25","21:55:00","ROBO A TRANSEUNTE S.V.",-99.26172,19.31891
"185994","2020-10-25","18:50:00","ROBO A TRANSEUNTE S.V.",-99.25882,19.32243
"186000","2020-10-25","15:00:00","ROBO A TRANSEUNTE C.V.",-99.24274,19.35397
"186004","2020-10-25","18:00:00","ROBO DE VEHICULO AUTOMOTOR C.V.",-99.21869,19.38402
"186008","2020-10-25","20:00:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.19655,19.39244
"186013","2020-10-25","14:00:00","ROBO A TRANSEUNTE C.V.",-99.13977,19.37714
"186017","2020-10-25","05:21:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.21752,19.31039
"186049","2020-10-26","15:48:00","ROBO A TRANSEUNTE C.V.",-99.185,19.37055
"186050","2020-10-26","16:40:00","ROBO A TRANSEUNTE C.V.",-99.13796,19.39323
"186056","2020-10-26","19:40:00","ROBO A TRANSEUNTE C.V.",-99.18826,19.37188
"186066","2020-10-26","12:00:00","ROBO DE VEHICULO AUTOMOTOR C.V.",-99.20376,19.351
"186074","2020-10-26","18:10:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.1572,19.39907
"186090","2020-10-26","15:45:00","ROBO A NEGOCIO C.V.",-99.14182,19.40236
"186096","2020-10-26","22:00:00","ROBO DE VEHICULO AUTOMOTOR C.V.",-99.14177,19.38798
"186098","2020-10-26","22:00:00","ROBO DE VEHICULO AUTOMOTOR C.V.",-99.20265,19.38435
"186102","2020-10-26","22:45:00","ROBO A TRANSEUNTE C.V.",-99.19594,19.36483
"186103","2020-10-26","18:30:00","ROBO A NEGOCIO C.V.",-99.17401,19.39829
"186105","2020-10-26","18:50:00","ROBO A TRANSEUNTE C.V.",-99.26901,19.32435
"186110","2020-10-26","14:29:00","ROBO A REPARTIDOR C.V.",-99.24493,19.37748
"186111","2020-10-26","12:05:00","ROBO A TRANSEUNTE C.V.",-99.20407,19.3783
"186121","2020-10-27","09:52:00","ROBO A TRANSEUNTE C.V.",-99.14264,19.38325
"186123","2020-10-27","11:05:00","ROBO A TRANSEUNTE C.V.",-99.20966,19.39514
"186132","2020-10-27","13:10:00","ROBO A TRANSEUNTE C.V.",-99.18163,19.38863
"186136","2020-10-27","15:30:00","ROBO A TRANSEUNTE S.V.",-99.16602,19.36843
"186137","2020-10-27","15:30:00","ROBO A TRANSEUNTE C.V.",-99.24317,19.38035
"186138","2020-10-27","08:30:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.13897,19.39873
"186139","2020-10-27","16:00:00","ROBO A TRANSEUNTE C.V.",-99.16914,19.39615
"186142","2020-10-27","10:15:00","ROBO A TRANSEUNTE S.V.",-99.24846,19.37281
"186158","2020-10-27","15:45:00","ROBO A CUENTAHABIENTE C.V.",-99.21682,19.3827
"186167","2020-10-27","14:00:00","ROBO A REPARTIDOR S.V.",-99.1411,19.38038
"186182","2020-10-27","16:00:00","ROBO A REPARTIDOR S.V.",-99.19658,19.33748
"186196","2020-10-27","18:30:00","ROBO A TRANSEUNTE C.V.",-99.23094,19.3481
"186213","2020-10-28","11:10:00","ROBO A TRANSEUNTE C.V.",-99.21336,19.3718
"186224","2020-10-28","13:43:00","ROBO A TRANSEUNTE C.V.",-99.15933,19.37503
"186228","2020-10-28","13:00:00","ROBO A BORDO DE METRO S.V.",-99.14301,19.36113
"186231","2020-10-28","14:50:00","ROBO A REPARTIDOR C.V.",-99.15268,19.38099
"186235","2020-10-28","09:20:00","ROBO A REPARTIDOR C.V.",-99.23502,19.36715
"186240","2020-10-28","06:00:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.14787,19.35858
"186246","2020-10-28","22:35:00","ROBO A TRANSEUNTE C.V.",-99.15688,19.39558
"186248","2020-10-28","21:00:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.19408,19.38598
"186258","2020-10-28","18:00:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.23935,19.35791
"186265","2020-10-28","20:30:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.19969,19.36899
"186268","2020-10-28","20:30:00","ROBO A REPARTIDOR C.V.",-99.21112,19.37925
"186277","2020-10-28","21:00:00","ROBO A NEGOCIO C.V.",-99.21307,19.38719
"186279","2020-10-28","18:00:00","ROBO A TRANSEUNTE C.V.",-99.21878,19.33517
"186280","2020-10-28","13:40:00","ROBO A REPARTIDOR C.V.",-99.21274,19.35928
"186284","2020-10-28","15:30:00","ROBO A REPARTIDOR S.V.",-99.21671,19.3734
"186288","2020-10-28","19:00:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.21555,19.37137
"186292","2020-10-28","12:00:00","ROBO A CASA HABITACI'ON C.V.",-99.20982,19.30978
"186293","2020-10-28","09:00:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.14233,19.38502
"186310","2020-10-29","15:00:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.20466,19.38895
"186327","2020-10-29","09:30:00","ROBO A REPARTIDOR S.V.",-99.19872,19.32889
"186329","2020-10-29","10:00:00","ROBO A CASA HABITACI'ON C.V.",-99.20925,19.30906
"186334","2020-10-29","17:30:00","ROBO A NEGOCIO C.V.",-99.25906,19.35674
"186339","2020-10-29","02:38:00","ROBO A TRANSEUNTE S.V.",-99.20038,19.39862
"186343","2020-10-29","22:05:00","ROBO A TRANSEUNTE C.V.",-99.16351,19.38222
"186346","2020-10-29","23:40:00","ROBO A TRANSEUNTE C.V.",-99.20857,19.39225
"186352","2020-10-29","18:00:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.20131,19.34162
"186363","2020-10-29","11:00:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.16168,19.39035
"186380","2020-10-29","23:10:00","ROBO A TRANSEUNTE C.V.",-99.19066,19.36601
"186384","2020-10-29","11:57:00","ROBO A TRANSEUNTE C.V.",-99.24443,19.36499
"186385","2020-10-29","23:50:00","ROBO A TRANSEUNTE C.V.",-99.20038,19.39862
"186407","2020-10-30","14:00:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.17205,19.39711
"186424","2020-10-30","02:30:00","ROBO A TRANSEUNTE S.V.",-99.16127,19.40006
"186426","2020-10-30","17:30:00","ROBO A TRANSEUNTE C.V.",-99.20997,19.32832
"186429","2020-10-30","18:30:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.1649,19.36212
"186430","2020-10-30","08:00:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.18554,19.38099
"186434","2020-10-30","09:00:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.19052,19.35121
"186446","2020-10-30","13:00:00","ROBO A TRANSEUNTE C.V.",-99.24321,19.38005
"186450","2020-10-30","20:40:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.13486,19.39825
"186458","2020-10-30","10:40:00","ROBO A NEGOCIO C.V.",-99.18137,19.36724
"186465","2020-10-30","02:04:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.20503,19.309
"186492","2020-10-31","10:30:00","ROBO A TRANSEUNTE C.V.",-99.21681,19.38572
"186494","2020-10-31","03:30:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.14537,19.40063
"186495","2020-10-31","13:00:00","ROBO A TRANSEUNTE C.V.",-99.15062,19.40182
"186499","2020-10-31","17:35:00","ROBO A NEGOCIO C.V.",-99.16342,19.40113
"186505","2020-10-31","10:00:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.21532,19.38589
"186509","2020-10-31","17:00:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.22109,19.34975
"186527","2020-10-31","12:30:00","ROBO A TRANSEUNTE C.V.",-99.19311,19.39628
"186529","2020-10-31","06:00:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.22403,19.34675
"186534","2020-10-31","02:00:00","ROBO A REPARTIDOR C.V.",-99.20938,19.38052
"186540","2020-10-31","19:40:00","ROBO A TRANSEUNTE C.V.",-99.19616,19.36485
"186541","2020-10-31","08:30:00","ROBO DE VEHICULO AUTOMOTOR C.V.",-99.17913,19.38133
"186548","2020-10-31","11:50:00","ROBO A REPARTIDOR S.V.",-99.20834,19.37816
"186549","2020-10-31","16:30:00","ROBO A TRANSEUNTE S.V.",-99.15254,19.40222
"186553","2020-11-01","00:13:00","ROBO A TRANSEUNTE S.V.",-99.21608,19.36902
"186566","2020-11-01","16:30:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.19471,19.37122
"186579","2020-11-01","01:00:00","ROBO A TRANSEUNTE C.V.",-99.22659,19.34445
"186586","2020-11-01","21:59:00","ROBO A TRANSEUNTE C.V.",-99.19785,19.36603
"186589","2020-11-01","12:40:00","ROBO A NEGOCIO C.V.",-99.17698,19.39582
"186598","2020-11-01","00:10:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.15047,19.40126
"186606","2020-11-01","20:30:00","ROBO A TRANSEUNTE C.V.",-99.27277,19.33379
"186609","2020-11-01","01:30:00","ROBO A TRANSEUNTE S.V.",-99.23306,19.35943
"186631","2020-11-01","04:35:00","VIOLACION",-99.1379660088118,19.3815181854275
"186635","2020-11-02","01:21:00","ROBO A TRANSEUNTE C.V.",-99.19665,19.38697
"186637","2020-11-02","01:50:00","ROBO A TRANSEUNTE C.V.",-99.1543,19.38476
"186651","2020-11-02","01:00:00","ROBO A REPARTIDOR C.V.",-99.23143,19.35822
"186657","2020-11-02","21:05:00","ROBO A NEGOCIO C.V.",-99.14022,19.38029
"186661","2020-11-02","21:40:00","ROBO A TRANSEUNTE C.V.",-99.20146,19.33565
"186662","2020-11-02","14:00:00","ROBO A REPARTIDOR C.V.",-99.2143,19.38719
"186667","2020-11-02","19:30:00","ROBO A TRANSEUNTE C.V.",-99.20583,19.38337
"186675","2020-11-02","19:00:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.1473,19.3983
"186678","2020-11-02","22:30:00","ROBO A NEGOCIO C.V.",-99.23587,19.35402
"186681","2020-11-02","09:30:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.2355,19.35397
"186684","2020-11-02","18:00:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.17183,19.36485
"186685","2020-11-02","13:00:00","ROBO A REPARTIDOR C.V.",-99.22538,19.37517
"186690","2020-11-02","11:40:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.13807,19.39236
"186692","2020-11-02","12:30:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.14053,19.39208
"186711","2020-11-03","12:20:00","ROBO A NEGOCIO C.V.",-99.14199,19.3614
"186723","2020-11-03","09:30:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.18929,19.37104
"186732","2020-11-03","12:20:00","ROBO A TRANSEUNTE C.V.",-99.19561,19.39658
"186733","2020-11-03","17:18:00","ROBO A TRANSEUNTE C.V.",-99.2318,19.34655
"186735","2020-11-03","18:15:00","HOMICIDIO DOLOSO",-99.21741,19.38608
"186773","2020-11-03","23:30:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.20949,19.38015
"186776","2020-11-03","22:30:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.19815,19.3722
"186788","2020-11-03","17:00:00","ROBO A TRANSEUNTE C.V.",-99.20222,19.34032
"186790","2020-11-03","10:24:00","ROBO A TRANSEUNTE C.V.",-99.1614,19.37899
"186792","2020-11-03","09:28:00","ROBO A REPARTIDOR C.V.",-99.21081,19.37925
"186801","2020-11-03","01:14:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.1913437797608,19.3619928010492
"186811","2020-11-04","12:20:00","ROBO A TRANSEUNTE C.V.",-99.19996,19.34056
"186812","2020-11-04","10:00:00","ROBO A BORDO DE METRO S.V.",-99.15607,19.39591
"186813","2020-11-04","13:15:00","ROBO A TRANSEUNTE C.V.",-99.19172,19.39104
"186815","2020-11-04","08:00:00","ROBO A BORDO DE METRO S.V.",-99.17543,19.35405
"186838","2020-11-04","05:00:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.24629,19.33007
"186839","2020-11-04","19:00:00","ROBO A BORDO DE TAXI C.V.",-99.18985,19.39111
"186840","2020-11-04","23:40:00","ROBO A REPARTIDOR C.V.",-99.21381,19.37769
"186844","2020-11-04","17:00:00","ROBO A REPARTIDOR C.V.",-99.20121,19.36907
"186861","2020-11-04","10:00:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.18033,19.39485
"186865","2020-11-04","10:00:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.22124,19.35017
"186866","2020-11-04","18:30:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.17065,19.36129
"186877","2020-11-04","19:30:00","ROBO DE VEHICULO AUTOMOTOR C.V.",-99.20093,19.31072
"186879","2020-11-04","10:15:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.13549,19.38657
"186888","2020-11-04","08:25:00","VIOLACION",-99.2033437911819,19.3661240775567
"186889","2020-11-05","00:25:00","HOMICIDIO DOLOSO",-99.25801,19.32332
"186899","2020-11-05","07:40:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.18326,19.38911
"186907","2020-11-05","10:00:00","ROBO A TRANSEUNTE C.V.",-99.23082,19.37168
"186929","2020-11-05","03:15:00","ROBO A REPARTIDOR S.V.",-99.17131,19.36026
"186935","2020-11-05","13:00:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.27496,19.33067
"186944","2020-11-05","19:00:00","ROBO A TRANSEUNTE C.V.",-99.18714,19.35511
"186946","2020-11-05","20:40:00","ROBO A NEGOCIO C.V.",-99.19001,19.35386
"186958","2020-11-05","22:40:00","ROBO DE VEHICULO AUTOMOTOR C.V.",-99.20466,19.3856
"186961","2020-11-05","13:15:00","ROBO A TRANSEUNTE C.V.",-99.21225,19.38498
"186972","2020-11-06","07:30:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.14768,19.40045
"186977","2020-11-06","09:55:00","ROBO A NEGOCIO C.V.",-99.23369,19.36702
"186978","2020-11-06","10:50:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.21742,19.38615
"186991","2020-11-06","16:10:00","ROBO A TRANSEUNTE C.V.",-99.18514,19.37094
"186999","2020-11-06","01:00:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.25746,19.32526
"187011","2020-11-06","22:40:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.13614,19.3828
"187013","2020-11-06","22:45:00","ROBO A TRANSEUNTE S.V.",-99.19596,19.39829
"187015","2020-11-06","12:30:00","ROBO A TRANSEUNTE C.V.",-99.23131,19.36026
"187018","2020-11-06","08:00:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.26558,19.32596
"187024","2020-11-06","22:00:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.20644,19.33903
"187030","2020-11-06","22:00:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.24324,19.38033
"187042","2020-11-06","14:21:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.15279,19.37579
"187044","2020-11-06","09:15:00","ROBO A REPARTIDOR C.V.",-99.19385,19.39566
"187047","2020-11-06","04:30:00","ROBO A BORDO DE METRO S.V.",-99.16475,19.37069
"187049","2020-11-06","22:00:00","ROBO A REPARTIDOR C.V.",-99.21444,19.3845
"187053","2020-11-06","17:30:00","ROBO A TRANSEUNTE C.V.",-99.19151,19.3967
"187060","2020-11-06","17:30:00","VIOLACION",-99.1479751156404,19.3594459493745
"187075","2020-11-07","08:30:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.23906,19.37336
"187083","2020-11-07","14:23:00","ROBO A REPARTIDOR S.V.",-99.16342,19.37731
"187092","2020-11-07","10:30:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.19628,19.36841
"187093","2020-11-07","17:00:00","ROBO A TRANSEUNTE C.V.",-99.21217,19.38792
"187094","2020-11-07","14:00:00","ROBO A TRANSEUNTE C.V.",-99.20408,19.37425
"187101","2020-11-07","20:35:00","ROBO A TRANSEUNTE C.V.",-99.13762,19.38797
"187103","2020-11-07","23:45:00","ROBO A TRANSEUNTE C.V.",-99.16562,19.37073
"187104","2020-11-07","23:40:00","ROBO DE VEHICULO AUTOMOTOR C.V.",-99.2029,19.34048
"187109","2020-11-07","22:10:00","ROBO DE VEHICULO AUTOMOTOR C.V.",-99.20474,19.38558
"187135","2020-11-07","13:09:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.25817,19.3668
"187154","2020-11-08","00:02:00","ROBO A TRANSEUNTE C.V.",-99.19889,19.39809
"187156","2020-11-08","03:25:00","ROBO A TRANSEUNTE C.V.",-99.20943,19.37766
"187158","2020-11-08","08:20:00","ROBO A NEGOCIO C.V.",-99.18774,19.37605
"187164","2020-11-08","07:00:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.18861,19.37088
"187168","2020-11-08","12:00:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.2002,19.36868
"187179","2020-11-08","15:30:00","ROBO A NEGOCIO C.V.",-99.22516,19.38584
"187207","2020-11-08","13:15:00","ROBO A TRANSEUNTE C.V.",-99.20404,19.37425
"187224","2020-11-09","06:00:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.2629,19.31689
"187231","2020-11-09","12:00:00","ROBO A TRANSEUNTE C.V.",-99.13693,19.38486
"187245","2020-11-09","16:45:00","ROBO A TRANSEUNTE C.V.",-99.23477,19.37454
"187262","2020-11-09",NA,"LESIONES POR ARMA DE FUEGO",-99.19593,19.33796
"187270","2020-11-09","17:30:00","ROBO A TRANSEUNTE C.V.",-99.19254,19.40351
"187273","2020-11-09","14:00:00","ROBO A CUENTAHABIENTE C.V.",-99.20621,19.37459
"187274","2020-11-09","14:40:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.2066,19.39507
"187276","2020-11-09","14:00:00","ROBO A CUENTAHABIENTE C.V.",-99.17422,19.38957
"187300","2020-11-09","20:00:00","VIOLACION",-99.1886319680405,19.3739111451926
"187304","2020-11-10","02:30:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.21277,19.37413
"187307","2020-11-10","03:30:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.24688,19.33116
"187322","2020-11-10","15:00:00","ROBO A TRANSEUNTE S.V.",-99.16247,19.37709
"187328","2020-11-10","04:00:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.26836,19.3236
"187331","2020-11-10","13:35:00","LESIONES POR ARMA DE FUEGO",-99.19003,19.34615
"187338","2020-11-10","20:35:00","ROBO A NEGOCIO C.V.",-99.2096,19.38574
"187339","2020-11-10","15:00:00","ROBO DE VEHICULO AUTOMOTOR C.V.",-99.21286,19.37602
"187354","2020-11-10","18:00:00","ROBO A NEGOCIO C.V.",-99.19369,19.35668
"187361","2020-11-10","13:30:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.20608,19.39833
"187384","2020-11-10","13:30:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.17512,19.39285
"187410","2020-11-11","10:40:00","ROBO A TRANSEUNTE C.V.",-99.18593,19.35722
"187415","2020-11-11","12:38:00","ROBO A TRANSEUNTE C.V.",-99.21142,19.39362
"187425","2020-11-11","13:50:00","ROBO A BORDO DE MICROBUS S.V.",-99.21402,19.39631
"187435","2020-11-11","15:30:00","ROBO A REPARTIDOR C.V.",-99.23638,19.33733
"187436","2020-11-11","17:40:00","ROBO A TRANSEUNTE S.V.",-99.15892,19.36925
"187441","2020-11-11","20:50:00","ROBO A TRANSEUNTE C.V.",-99.18981,19.39228
"187443","2020-11-11","17:00:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.18308,19.39542
"187444","2020-11-11","21:20:00","ROBO A NEGOCIO C.V.",-99.25368,19.35572
"187459","2020-11-11","22:00:00","ROBO A CASA HABITACI'ON C.V.",-99.21681,19.33956
